lambda_nm,intensity
7.258662719726562500e+02,9.472514502704143524e-03
7.261159667968750000e+02,9.601294063031673431e-03
7.263657226562500000e+02,9.624929167330265045e-03
7.266154785156250000e+02,9.508003480732440948e-03
7.268651733398437500e+02,1.046591997146606445e-02
7.271148681640625000e+02,1.083060726523399353e-02
7.273646240234375000e+02,1.068395841866731644e-02
7.276143798828125000e+02,1.105758268386125565e-02
7.278640747070312500e+02,1.207193359732627869e-02
7.281138305664062500e+02,1.233919709920883179e-02
7.283635253906250000e+02,1.193403359502553940e-02
7.286132812500000000e+02,1.066267490386962891e-02
7.288630371093750000e+02,9.506214410066604614e-03
7.291127319335937500e+02,9.221387095749378204e-03
7.293624267578125000e+02,1.004486158490180969e-02
7.296121826171875000e+02,1.064876746386289597e-02
7.298619384765625000e+02,1.059165783226490021e-02
7.301116333007812500e+02,1.073933765292167664e-02
7.303613281250000000e+02,1.060526724904775620e-02
7.306110839843750000e+02,1.027477532625198364e-02
7.308607788085937500e+02,9.992059320211410522e-03
7.311105346679687500e+02,9.616849012672901154e-03
7.313602294921875000e+02,8.999755606055259705e-03
7.316099853515625000e+02,8.769867010414600372e-03
7.318597412109375000e+02,8.580805733799934387e-03
7.321094360351562500e+02,9.186762385070323944e-03
7.323591308593750000e+02,1.083899103105068207e-02
7.326088867187500000e+02,1.120233442634344101e-02
7.328586425781250000e+02,1.155496202409267426e-02
7.331083374023437500e+02,1.147711463272571564e-02
7.333580322265625000e+02,1.016318984329700470e-02
7.336077880859375000e+02,1.086674444377422333e-02
7.338575439453125000e+02,1.140054315328598022e-02
7.341072387695312500e+02,1.007789652794599533e-02
7.343569946289062500e+02,9.978795424103736877e-03
7.346066894531250000e+02,9.961314499378204346e-03
7.348564453125000000e+02,9.409783408045768738e-03
7.351061401367187500e+02,9.846569970250129700e-03
7.353558959960937500e+02,1.063802558928728104e-02
7.356055908203125000e+02,1.041640713810920715e-02
7.358553466796875000e+02,9.512607939541339874e-03
7.361050415039062500e+02,8.656887337565422058e-03
7.363547973632812500e+02,9.416850283741950989e-03
7.366044921875000000e+02,9.819616563618183136e-03
7.368542480468750000e+02,8.418217301368713379e-03
7.371039428710937500e+02,9.016579017043113708e-03
7.373536987304687500e+02,1.081824395805597305e-02
7.376033935546875000e+02,1.162728946655988693e-02
7.378531494140625000e+02,1.118235941976308823e-02
7.381028442382812500e+02,1.015501189976930618e-02
7.383526000976562500e+02,9.584503248333930969e-03
7.386022949218750000e+02,9.308298118412494659e-03
7.388520507812500000e+02,9.691672399640083313e-03
7.391018066406250000e+02,1.077330578118562698e-02
7.393515014648437500e+02,1.119597163051366806e-02
7.396011962890625000e+02,1.036335900425910950e-02
7.398509521484375000e+02,9.082632139325141907e-03
7.401007080078125000e+02,9.982342831790447235e-03
7.403504028320312500e+02,1.045196224004030228e-02
7.406000976562500000e+02,9.847171604633331299e-03
7.408498535156250000e+02,9.371712803840637207e-03
7.410996093750000000e+02,8.830389939248561859e-03
7.413493041992187500e+02,9.226054884493350983e-03
7.415990600585937500e+02,9.837373159825801849e-03
7.418487548828125000e+02,9.907132014632225037e-03
7.420985107421875000e+02,9.667434729635715485e-03
7.423482055664062500e+02,9.662626311182975769e-03
7.425979614257812500e+02,9.837659075856208801e-03
7.428476562500000000e+02,1.040412951260805130e-02
7.430974121093750000e+02,9.775449521839618683e-03
7.433471069335937500e+02,8.477129973471164703e-03
7.435968627929687500e+02,8.203355595469474792e-03
7.438465576171875000e+02,8.608123287558555603e-03
7.440963134765625000e+02,9.185466915369033813e-03
7.443460083007812500e+02,9.416271932423114777e-03
7.445957641601562500e+02,9.155536070466041565e-03
7.448454589843750000e+02,9.054960682988166809e-03
7.450952148437500000e+02,9.555755183100700378e-03
7.453449707031250000e+02,1.019245758652687073e-02
7.455946655273437500e+02,1.000641658902168274e-02
7.458443603515625000e+02,9.539297781884670258e-03
7.460941162109375000e+02,9.708349592983722687e-03
7.463438720703125000e+02,9.596775285899639130e-03
7.465935668945312500e+02,9.192501194775104523e-03
7.468432617187500000e+02,9.775869548320770264e-03
7.470930175781250000e+02,9.747090749442577362e-03
7.473427734375000000e+02,9.173811413347721100e-03
7.475924682617187500e+02,9.777225553989410400e-03
7.478422241210937500e+02,1.020882558077573776e-02
7.480919189453125000e+02,9.939893148839473724e-03
7.483416748046875000e+02,8.777121081948280334e-03
7.485913696289062500e+02,8.763896301388740540e-03
7.488411254882812500e+02,8.840500377118587494e-03
7.490908203125000000e+02,9.239971637725830078e-03
7.493405761718750000e+02,9.366812184453010559e-03
7.495902709960937500e+02,9.426794014871120453e-03
7.498400268554687500e+02,9.311627596616744995e-03
7.500897216796875000e+02,8.822852745652198792e-03
7.503394775390625000e+02,8.216115646064281464e-03
7.505891723632812500e+02,8.311160840094089508e-03
7.508389282226562500e+02,8.162477985024452209e-03
7.510886230468750000e+02,8.330009877681732178e-03
7.513383789062500000e+02,8.535700850188732147e-03
7.515881347656250000e+02,8.271551690995693207e-03
7.518378295898437500e+02,8.095196448266506195e-03
7.520875244140625000e+02,8.624131791293621063e-03
7.523372802734375000e+02,9.262082166969776154e-03
7.525870361328125000e+02,9.188994765281677246e-03
7.528367309570312500e+02,8.832923136651515961e-03
7.530864257812500000e+02,8.715184405446052551e-03
7.533361816406250000e+02,9.444850496947765350e-03
7.535859375000000000e+02,9.696354158222675323e-03
7.538356323242187500e+02,9.202920831739902496e-03
7.540853881835937500e+02,8.577739819884300232e-03
7.543350830078125000e+02,8.448565378785133362e-03
7.545848388671875000e+02,8.514051325619220734e-03
7.548345336914062500e+02,8.557788096368312836e-03
7.550842895507812500e+02,8.893650956451892853e-03
7.553339843750000000e+02,8.554437197744846344e-03
7.555837402343750000e+02,8.282107301056385040e-03
7.558334350585937500e+02,8.429372683167457581e-03
7.560831909179687500e+02,8.900967426598072052e-03
7.563328857421875000e+02,9.313329122960567474e-03
7.565826416015625000e+02,8.960077539086341858e-03
7.568323364257812500e+02,8.915721438825130463e-03
7.570820922851562500e+02,8.788675069808959961e-03
7.573317871093750000e+02,8.690104819834232330e-03
7.575815429687500000e+02,8.346266113221645355e-03
7.578312377929687500e+02,8.153951726853847504e-03
7.580809936523437500e+02,8.450660854578018188e-03
7.583306884765625000e+02,8.303629234433174133e-03
7.585804443359375000e+02,8.687271736562252045e-03
7.588302001953125000e+02,8.786194957792758942e-03
7.590798950195312500e+02,8.097149431705474854e-03
7.593295898437500000e+02,7.534873206168413162e-03
7.595793457031250000e+02,8.129170164465904236e-03
7.598291015625000000e+02,8.821206167340278625e-03
7.600787963867187500e+02,8.689449168741703033e-03
7.603284912109375000e+02,8.437618613243103027e-03
7.605782470703125000e+02,8.395868353545665741e-03
7.608280029296875000e+02,8.344551548361778259e-03
7.610776977539062500e+02,8.266959339380264282e-03
7.613274536132812500e+02,8.655048906803131104e-03
7.615771484375000000e+02,9.077262133359909058e-03
7.618269042968750000e+02,9.348838590085506439e-03
7.620765991210937500e+02,9.550523012876510620e-03
7.623262939453125000e+02,8.672527037560939789e-03
7.625760498046875000e+02,8.401183411478996277e-03
7.628258056640625000e+02,8.223864249885082245e-03
7.630755004882812500e+02,8.613456971943378448e-03
7.633252563476562500e+02,8.573676459491252899e-03
7.635749511718750000e+02,8.459304459393024445e-03
7.638247070312500000e+02,8.322657085955142975e-03
7.640744018554687500e+02,8.708279579877853394e-03
7.643241577148437500e+02,8.782380260527133942e-03
7.645738525390625000e+02,8.514413610100746155e-03
7.648236083984375000e+02,8.961510844528675079e-03
7.650733642578125000e+02,9.267903864383697510e-03
7.653230590820312500e+02,8.630280382931232452e-03
7.655727539062500000e+02,8.703964762389659882e-03
7.658225097656250000e+02,8.598615415394306183e-03
7.660722656250000000e+02,8.568242192268371582e-03
7.663219604492187500e+02,8.450082503259181976e-03
7.665716552734375000e+02,8.682928979396820068e-03
7.668214111328125000e+02,8.751926943659782410e-03
7.670711669921875000e+02,8.547047153115272522e-03
7.673208618164062500e+02,9.270140901207923889e-03
7.675706176757812500e+02,9.622560814023017883e-03
7.678203125000000000e+02,9.094640612602233887e-03
7.680700683593750000e+02,8.815297856926918030e-03
7.683197631835937500e+02,8.647761307656764984e-03
7.685694580078125000e+02,8.562820963561534882e-03
7.688192138671875000e+02,8.278437890112400055e-03
7.690689697265625000e+02,8.309739641845226288e-03
7.693186645507812500e+02,8.468300104141235352e-03
7.695683593750000000e+02,8.309416472911834717e-03
7.698181152343750000e+02,7.995015010237693787e-03
7.700678710937500000e+02,8.053862489759922028e-03
7.703175659179687500e+02,8.874811232089996338e-03
7.705673217773437500e+02,9.339192882180213928e-03
7.708170166015625000e+02,8.229785598814487457e-03
7.710667724609375000e+02,8.122484199702739716e-03
7.713165283203125000e+02,8.102394640445709229e-03
7.715662231445312500e+02,7.926044054329395294e-03
7.718159179687500000e+02,7.684405427426099777e-03
7.720656738281250000e+02,8.003165014088153839e-03
7.723154296875000000e+02,8.516672067344188690e-03
7.725651245117187500e+02,8.453217335045337677e-03
7.728148193359375000e+02,8.161818608641624451e-03
7.730645751953125000e+02,8.378046564757823944e-03
7.733142700195312500e+02,8.927050977945327759e-03
7.735640258789062500e+02,8.324433118104934692e-03
7.738137207031250000e+02,7.906899787485599518e-03
7.740634765625000000e+02,8.152437396347522736e-03
7.743132324218750000e+02,8.592429570853710175e-03
7.745629272460937500e+02,8.548661135137081146e-03
7.748126220703125000e+02,8.751767687499523163e-03
7.750623779296875000e+02,8.992341347038745880e-03
7.753121337890625000e+02,8.333749137818813324e-03
7.755618286132812500e+02,8.479445241391658783e-03
7.758115234375000000e+02,8.128723129630088806e-03
7.760612792968750000e+02,8.069637231528759003e-03
7.763110351562500000e+02,7.714456878602504730e-03
7.765607299804687500e+02,8.022542111575603485e-03
7.768104858398437500e+02,8.379755541682243347e-03
7.770601806640625000e+02,8.216363377869129181e-03
7.773099365234375000e+02,8.487243205308914185e-03
7.775596313476562500e+02,8.372953161597251892e-03
7.778093872070312500e+02,7.887394167482852936e-03
7.780590820312500000e+02,7.689820602536201477e-03
7.783088378906250000e+02,7.383074611425399780e-03
7.785585327148437500e+02,7.381835486739873886e-03
7.788082885742187500e+02,7.873672991991043091e-03
7.790579833984375000e+02,8.170487359166145325e-03
7.793077392578125000e+02,8.482858538627624512e-03
7.795574340820312500e+02,8.705069310963153839e-03
7.798071899414062500e+02,8.784566074609756470e-03
7.800568847656250000e+02,8.607124909758567810e-03
7.803066406250000000e+02,8.618058636784553528e-03
7.805563964843750000e+02,8.596921339631080627e-03
7.808060913085937500e+02,8.743594400584697723e-03
7.810557861328125000e+02,9.421002119779586792e-03
7.813055419921875000e+02,8.543441072106361389e-03
7.815552978515625000e+02,8.336452767252922058e-03
7.818049926757812500e+02,8.339832536876201630e-03
7.820546875000000000e+02,8.002343587577342987e-03
7.823044433593750000e+02,7.611561100929975510e-03
7.825541992187500000e+02,7.752894889563322067e-03
7.828038940429687500e+02,8.093300275504589081e-03
7.830536499023437500e+02,8.059228770434856415e-03
7.833033447265625000e+02,8.303522132337093353e-03
7.835531005859375000e+02,8.308064192533493042e-03
7.838027954101562500e+02,8.169196546077728271e-03
7.840525512695312500e+02,8.278014138340950012e-03
7.843022460937500000e+02,8.174542337656021118e-03
7.845520019531250000e+02,8.221381343901157379e-03
7.848016967773437500e+02,8.913918398320674896e-03
7.850514526367187500e+02,8.358104154467582703e-03
7.853011474609375000e+02,8.402764797210693359e-03
7.855509033203125000e+02,8.309810422360897064e-03
7.858005981445312500e+02,8.087609894573688507e-03
7.860503540039062500e+02,8.064308203756809235e-03
7.863000488281250000e+02,7.833194918930530548e-03
7.865498046875000000e+02,8.104326203465461731e-03
7.867994995117187500e+02,9.140865877270698547e-03
7.870492553710937500e+02,8.482626639306545258e-03
7.872989501953125000e+02,8.241838775575160980e-03
7.875487060546875000e+02,8.093906566500663757e-03
7.877984619140625000e+02,8.117385208606719971e-03
7.880481567382812500e+02,8.133981376886367798e-03
7.882978515625000000e+02,7.964302785694599152e-03
7.885476074218750000e+02,8.509396575391292572e-03
7.887973632812500000e+02,8.031183853745460510e-03
7.890470581054687500e+02,7.832212373614311218e-03
7.892967529296875000e+02,7.546250708401203156e-03
7.895465087890625000e+02,7.668946869671344757e-03
7.897962646484375000e+02,7.953466847538948059e-03
7.900459594726562500e+02,7.995255291461944580e-03
7.902957153320312500e+02,8.152347058057785034e-03
7.905454101562500000e+02,8.440735749900341034e-03
7.907951660156250000e+02,8.854079991579055786e-03
7.910448608398437500e+02,8.207183331251144409e-03
7.912946166992187500e+02,8.515059016644954681e-03
7.915443115234375000e+02,8.443310856819152832e-03
7.917940673828125000e+02,8.517834357917308807e-03
7.920437622070312500e+02,8.469271473586559296e-03
7.922935180664062500e+02,7.688514422625303268e-03
7.925432128906250000e+02,8.037850260734558105e-03
7.927929687500000000e+02,8.906444534659385681e-03
7.930426635742187500e+02,7.934629917144775391e-03
7.932924194335937500e+02,7.014549802988767624e-03
7.935421142578125000e+02,7.444233633577823639e-03
7.937918701171875000e+02,8.409167639911174774e-03
7.940416259765625000e+02,8.413008414208889008e-03
7.942913208007812500e+02,8.183368481695652008e-03
7.945410156250000000e+02,8.185076527297496796e-03
7.947907714843750000e+02,8.051811717450618744e-03
7.950405273437500000e+02,7.966924458742141724e-03
7.952902221679687500e+02,7.850678637623786926e-03
7.955399169921875000e+02,7.777654565870761871e-03
7.957896728515625000e+02,7.746777962893247604e-03
7.960394287109375000e+02,7.771002128720283508e-03
7.962891235351562500e+02,8.164396509528160095e-03
7.965388793945312500e+02,8.186790160834789276e-03
7.967885742187500000e+02,7.876078598201274872e-03
7.970383300781250000e+02,8.002049289643764496e-03
7.972880249023437500e+02,8.360115811228752136e-03
7.975377807617187500e+02,8.843153715133666992e-03
7.977874755859375000e+02,8.837404660880565643e-03
7.980372314453125000e+02,9.310793131589889526e-03
7.982869262695312500e+02,7.958753034472465515e-03
7.985366821289062500e+02,7.909614592790603638e-03
7.987863769531250000e+02,8.097136393189430237e-03
7.990361328125000000e+02,8.333213627338409424e-03
7.992858276367187500e+02,8.304768241941928864e-03
7.995355834960937500e+02,8.162859827280044556e-03
7.997852783203125000e+02,8.069433271884918213e-03
8.000350341796875000e+02,8.352346718311309814e-03
8.002847900390625000e+02,9.015833027660846710e-03
8.005344848632812500e+02,8.958634920418262482e-03
8.007841796875000000e+02,9.036492556333541870e-03
8.010339355468750000e+02,8.824500255286693573e-03
8.012836914062500000e+02,7.652481552213430405e-03
8.015333862304687500e+02,7.818806916475296021e-03
8.017830810546875000e+02,8.206536993384361267e-03
8.020328369140625000e+02,8.276151493191719055e-03
8.022825927734375000e+02,8.852474391460418701e-03
8.025322875976562500e+02,8.836982771754264832e-03
8.027820434570312500e+02,1.000747457146644592e-02
8.030317382812500000e+02,8.698110468685626984e-03
8.032814941406250000e+02,8.719381876289844513e-03
8.035311889648437500e+02,1.012419350445270538e-02
8.037809448242187500e+02,9.233403019607067108e-03
8.040306396484375000e+02,9.631037712097167969e-03
8.042803955078125000e+02,8.979002945125102997e-03
8.045300903320312500e+02,8.915096521377563477e-03
8.047798461914062500e+02,8.777639828622341156e-03
8.050295410156250000e+02,1.258685719221830368e-02
8.052792968750000000e+02,1.250112615525722504e-02
8.055289916992187500e+02,8.438023738563060760e-03
8.057787475585937500e+02,8.501925505697727203e-03
8.060284423828125000e+02,9.283923543989658356e-03
8.062781982421875000e+02,9.508428163826465607e-03
8.065278930664062500e+02,9.221719577908515930e-03
8.067776489257812500e+02,8.493124507367610931e-03
8.070273437500000000e+02,8.862776681780815125e-03
8.072770996093750000e+02,1.006315089762210846e-02
8.075268554687500000e+02,9.923606179654598236e-03
8.077765502929687500e+02,9.423539973795413971e-03
8.080262451171875000e+02,8.252552710473537445e-03
8.082760009765625000e+02,8.577067404985427856e-03
8.085257568359375000e+02,8.601156994700431824e-03
8.087754516601562500e+02,9.414436295628547668e-03
8.090251464843750000e+02,8.775308728218078613e-03
8.092749023437500000e+02,8.742548525333404541e-03
8.095246582031250000e+02,8.375247940421104431e-03
8.097743530273437500e+02,8.686710149049758911e-03
8.100241088867187500e+02,8.496966212987899780e-03
8.102738037109375000e+02,8.853990584611892700e-03
8.105235595703125000e+02,8.466025814414024353e-03
8.107732543945312500e+02,8.815192617475986481e-03
8.110229492187500000e+02,8.862526156008243561e-03
8.112727050781250000e+02,8.598615415394306183e-03
8.115224609375000000e+02,8.583873510360717773e-03
8.117721557617187500e+02,8.517860434949398041e-03
8.120219116210937500e+02,8.375048637390136719e-03
8.122716064453125000e+02,8.464346639811992645e-03
8.125213623046875000e+02,8.489608764648437500e-03
8.127710571289062500e+02,7.987779565155506134e-03
8.130208129882812500e+02,7.987732999026775360e-03
8.132705078125000000e+02,8.461094461381435394e-03
8.135202636718750000e+02,8.355503901839256287e-03
8.137700195312500000e+02,8.214527741074562073e-03
8.140197143554687500e+02,8.131938986480236053e-03
8.142694091796875000e+02,7.829321548342704773e-03
8.145191650390625000e+02,7.993233390152454376e-03
8.147689208984375000e+02,8.293510414659976959e-03
8.150186157226562500e+02,8.400210179388523102e-03
8.152683105468750000e+02,8.586032316088676453e-03
8.155180664062500000e+02,8.598268963396549225e-03
8.157677612304687500e+02,8.598615415394306183e-03
8.160175170898437500e+02,8.643222972750663757e-03
8.162672119140625000e+02,8.424008265137672424e-03
8.165169677734375000e+02,8.183074183762073517e-03
8.167667236328125000e+02,8.214451372623443604e-03
8.170164184570312500e+02,8.257572539150714874e-03
8.172661132812500000e+02,8.449607528746128082e-03
8.175158691406250000e+02,8.449827320873737335e-03
8.177656250000000000e+02,8.471284992992877960e-03
8.180153198242187500e+02,8.555753156542778015e-03
8.182650146484375000e+02,8.151254616677761078e-03
8.185147705078125000e+02,1.062212232500314713e-02
8.187645263671875000e+02,1.101974397897720337e-02
8.190142211914062500e+02,8.373150601983070374e-03
8.192639770507812500e+02,7.518643978983163834e-03
8.195136718750000000e+02,7.633554749190807343e-03
8.197634277343750000e+02,8.118890225887298584e-03
8.200131835937500000e+02,8.083867840468883514e-03
8.202628784179687500e+02,7.615021429955959320e-03
8.205125732421875000e+02,7.631532847881317139e-03
8.207623291015625000e+02,8.109034970402717590e-03
8.210120239257812500e+02,8.126942440867424011e-03
8.212617797851562500e+02,7.993607781827449799e-03
8.215114746093750000e+02,7.716250140219926834e-03
8.217612304687500000e+02,7.540641818195581436e-03
8.220109252929687500e+02,7.780878338962793350e-03
8.222606811523437500e+02,8.198407478630542755e-03
8.225103759765625000e+02,8.160547353327274323e-03
8.227601318359375000e+02,8.002725429832935333e-03
8.230098876953125000e+02,7.810444105416536331e-03
8.232595825195312500e+02,7.590881083160638809e-03
8.235092773437500000e+02,7.799737621098756790e-03
8.237590332031250000e+02,8.467527106404304504e-03
8.240087890625000000e+02,7.896356284618377686e-03
8.242584838867187500e+02,8.033553138375282288e-03
8.245081787109375000e+02,6.852053105831146240e-03
8.247579345703125000e+02,7.251223083585500717e-03
8.250076904296875000e+02,7.760419044643640518e-03
8.252573852539062500e+02,6.842661648988723755e-03
8.255071411132812500e+02,7.342642638832330704e-03
8.257568359375000000e+02,7.768168114125728607e-03
8.260065917968750000e+02,7.939716801047325134e-03
8.262562866210937500e+02,7.793440949171781540e-03
8.265060424804687500e+02,7.779889274388551712e-03
8.267557373046875000e+02,7.772793062031269073e-03
8.270054931640625000e+02,7.742675021290779114e-03
8.272551879882812500e+02,6.169198080897331238e-03
8.275049438476562500e+02,6.584658287465572357e-03
8.277546386718750000e+02,7.679780479520559311e-03
8.280043945312500000e+02,7.252015173435211182e-03
8.282540893554687500e+02,7.799381855875253677e-03
8.285038452148437500e+02,7.590937893837690353e-03
8.287535400390625000e+02,7.435452193021774292e-03
8.290032958984375000e+02,7.551334798336029053e-03
8.292530517578125000e+02,8.387317880988121033e-03
8.295027465820312500e+02,8.324950002133846283e-03
8.297524414062500000e+02,7.875113748013973236e-03
8.300021972656250000e+02,7.853692397475242615e-03
8.302519531250000000e+02,7.214159704744815826e-03
8.305016479492187500e+02,7.406042423099279404e-03
8.307513427734375000e+02,7.863597944378852844e-03
8.310010986328125000e+02,7.828032597899436951e-03
8.312508544921875000e+02,7.775397505611181259e-03
8.315005493164062500e+02,8.020043373107910156e-03
8.317503051757812500e+02,8.034543134272098541e-03
8.320000000000000000e+02,6.516934372484683990e-03
8.322497558593750000e+02,6.673311814665794373e-03
8.324994506835937500e+02,7.879642769694328308e-03
8.327492065429687500e+02,7.372543215751647949e-03
8.329989013671875000e+02,7.427744101732969284e-03
8.332486572265625000e+02,7.460951339453458786e-03
8.334983520507812500e+02,7.970625534653663635e-03
8.337481079101562500e+02,7.917093113064765930e-03
8.339978027343750000e+02,8.061642758548259735e-03
8.342475585937500000e+02,7.953703403472900391e-03
8.344972534179687500e+02,6.801076233386993408e-03
8.347470092773437500e+02,6.682389881461858749e-03
8.349967041015625000e+02,7.031359709799289703e-03
8.352464599609375000e+02,7.041606586426496506e-03
8.354961547851562500e+02,7.654394488781690598e-03
8.357459106445312500e+02,6.471969652920961380e-03
8.359956054687500000e+02,6.517452653497457504e-03
8.362453613281250000e+02,7.411427795886993408e-03
8.364951171875000000e+02,7.554857525974512100e-03
8.367448120117187500e+02,7.935902103781700134e-03
8.369945068359375000e+02,8.037784136831760406e-03
8.372442626953125000e+02,8.031352423131465912e-03
8.374940185546875000e+02,7.913161069154739380e-03
8.377437133789062500e+02,8.393676020205020905e-03
8.379934692382812500e+02,8.512594737112522125e-03
8.382431640625000000e+02,8.206374943256378174e-03
8.384929199218750000e+02,8.169188164174556732e-03
8.387426147460937500e+02,1.022762712091207504e-02
8.389923706054687500e+02,9.961410425603389740e-03
8.392420654296875000e+02,7.018688134849071503e-03
8.394918212890625000e+02,6.837816443294286728e-03
8.397415161132812500e+02,7.485525682568550110e-03
8.399912719726562500e+02,7.607758045196533203e-03
8.402409667968750000e+02,7.867802865803241730e-03
8.404907226562500000e+02,7.933032698929309845e-03
8.407404174804687500e+02,8.300095796585083008e-03
8.409901733398437500e+02,8.256828412413597107e-03
8.412398681640625000e+02,8.861627429723739624e-03
8.414896240234375000e+02,8.389753289520740509e-03
8.417393188476562500e+02,7.668855134397745132e-03
8.419890747070312500e+02,7.501632906496524811e-03
8.422387695312500000e+02,7.166087627410888672e-03
8.424885253906250000e+02,7.202808279544115067e-03
8.427382202148437500e+02,7.802024949342012405e-03
8.429879760742187500e+02,7.968742400407791138e-03
8.432376708984375000e+02,8.235629647970199585e-03
8.434874267578125000e+02,8.084015920758247375e-03
8.437371826171875000e+02,8.127189241349697113e-03
8.439868774414062500e+02,8.244760334491729736e-03
8.442366333007812500e+02,8.059518411755561829e-03
8.444863281250000000e+02,8.060609921813011169e-03
8.447360839843750000e+02,8.523636497557163239e-03
8.449857788085937500e+02,8.342336863279342651e-03
8.452355346679687500e+02,7.518630009144544601e-03
8.454852294921875000e+02,7.418767549097537994e-03
8.457349853515625000e+02,7.536196149885654449e-03
8.459846801757812500e+02,7.668363861739635468e-03
8.462344360351562500e+02,7.431511301547288895e-03
8.464841308593750000e+02,7.260989863425493240e-03
8.467338867187500000e+02,7.445731665939092636e-03
8.469835815429687500e+02,6.336141377687454224e-03
8.472333374023437500e+02,6.475268397480249405e-03
8.474830322265625000e+02,7.695869076997041702e-03
