lambda_nm,intensity
5.778359375000000000e+02,1.182415056973695755e-02
5.776122436523437500e+02,1.177766639739274979e-02
5.773884277343750000e+02,1.209181454032659531e-02
5.771646728515625000e+02,1.213603373616933823e-02
5.769409790039062500e+02,1.214505452662706375e-02
5.767171630859375000e+02,1.219261344522237778e-02
5.764934082031250000e+02,1.216414943337440491e-02
5.762696533203125000e+02,1.220552250742912292e-02
5.760458984375000000e+02,1.227086596190929413e-02
5.758221435546875000e+02,1.214762125164270401e-02
5.755983886718750000e+02,1.210545375943183899e-02
5.753746337890625000e+02,1.236033439636230469e-02
5.751508789062500000e+02,1.253134477883577347e-02
5.749271240234375000e+02,1.232948247343301773e-02
5.747033691406250000e+02,1.202854048460721970e-02
5.744796142578125000e+02,1.223431807011365891e-02
5.742558593750000000e+02,1.303872466087341309e-02
5.740321044921875000e+02,1.325030997395515442e-02
5.738083496093750000e+02,1.287051849067211151e-02
5.735845947265625000e+02,1.329121831804513931e-02
5.733608398437500000e+02,1.251970976591110229e-02
5.731370849609375000e+02,1.212468370795249939e-02
5.729133300781250000e+02,1.228008791804313660e-02
5.726895751953125000e+02,1.249188743531703949e-02
5.724658203125000000e+02,1.269657816737890244e-02
5.722420654296875000e+02,1.295221224427223206e-02
5.720183105468750000e+02,1.323587354272603989e-02
5.717945556640625000e+02,1.438580825924873352e-02
5.715708007812500000e+02,1.465592253953218460e-02
5.713470458984375000e+02,1.362107414752244949e-02
5.711232910156250000e+02,1.356913056224584579e-02
5.708995361328125000e+02,1.344722788780927658e-02
5.706757812500000000e+02,1.316274236887693405e-02
5.704520263671875000e+02,1.334705483168363571e-02
5.702282714843750000e+02,1.249904464930295944e-02
5.700045166015625000e+02,1.260651275515556335e-02
5.697807617187500000e+02,1.241196691989898682e-02
5.695570068359375000e+02,1.250349171459674835e-02
5.693332519531250000e+02,1.221880689263343811e-02
5.691094970703125000e+02,1.167850196361541748e-02
5.688857421875000000e+02,1.291094813495874405e-02
5.686619873046875000e+02,1.376484986394643784e-02
5.684382324218750000e+02,1.380579639226198196e-02
5.682144775390625000e+02,1.266215927898883820e-02
5.679907226562500000e+02,1.446824986487627029e-02
5.677669677734375000e+02,1.822126843035221100e-02
5.675432128906250000e+02,1.493895053863525391e-02
5.673194580078125000e+02,1.197508722543716431e-02
5.670957031250000000e+02,1.218893751502037048e-02
5.668719482421875000e+02,1.261195354163646698e-02
5.666481933593750000e+02,1.298107579350471497e-02
5.664244384765625000e+02,1.397647242993116379e-02
5.662006835937500000e+02,1.318278256803750992e-02
5.659769287109375000e+02,1.241805125027894974e-02
5.657531738281250000e+02,1.242556050419807434e-02
5.655294189453125000e+02,1.243950054049491882e-02
5.653056640625000000e+02,1.253253780305385590e-02
5.650819091796875000e+02,1.276634261012077332e-02
5.648581542968750000e+02,1.298878621309995651e-02
5.646343994140625000e+02,1.314932759851217270e-02
5.644106445312500000e+02,1.325348298996686935e-02
5.641868896484375000e+02,1.309347804635763168e-02
5.639631347656250000e+02,1.435122266411781311e-02
5.637393798828125000e+02,1.469621807336807251e-02
5.635156250000000000e+02,1.376542728394269943e-02
5.632918701171875000e+02,1.291995774954557419e-02
5.630681152343750000e+02,1.255457848310470581e-02
5.628443603515625000e+02,1.252099033445119858e-02
5.626206054687500000e+02,1.238679606467485428e-02
5.623968505859375000e+02,1.271774899214506149e-02
5.621730957031250000e+02,1.302534993737936020e-02
5.619493408203125000e+02,1.365728210657835007e-02
5.617255859375000000e+02,1.387467235326766968e-02
5.615018310546875000e+02,1.404959149658679962e-02
5.612780761718750000e+02,1.339533179998397827e-02
5.610543212890625000e+02,1.312815397977828979e-02
5.608305053710937500e+02,1.280513126403093338e-02
5.606068115234375000e+02,1.293894369155168533e-02
5.603830566406250000e+02,1.284409500658512115e-02
5.601592407226562500e+02,1.267069950699806213e-02
5.599355468750000000e+02,1.303844992071390152e-02
5.597117309570312500e+02,1.392688043415546417e-02
5.594879760742187500e+02,1.383702363818883896e-02
5.592642822265625000e+02,1.352730020880699158e-02
5.590404663085937500e+02,1.338205579668283463e-02
5.588167114257812500e+02,1.337507553398609161e-02
5.585930175781250000e+02,1.412073895335197449e-02
5.583692016601562500e+02,1.361759658902883530e-02
5.581454467773437500e+02,1.359790470451116562e-02
5.579216918945312500e+02,1.403690129518508911e-02
5.576979370117187500e+02,1.393278781324625015e-02
5.574741821289062500e+02,1.379910763353109360e-02
5.572504272460937500e+02,1.386346668004989624e-02
5.570266723632812500e+02,1.298060454428195953e-02
5.568029174804687500e+02,1.301217637956142426e-02
5.565791625976562500e+02,1.254498213529586792e-02
5.563554077148437500e+02,1.325483620166778564e-02
5.561316528320312500e+02,1.427530497312545776e-02
5.559078979492187500e+02,1.242291647940874100e-02
5.556841430664062500e+02,1.245643850415945053e-02
5.554603881835937500e+02,1.293541770428419113e-02
5.552366333007812500e+02,1.281035412102937698e-02
5.550128784179687500e+02,1.291251834481954575e-02
5.547891235351562500e+02,1.355723664164543152e-02
5.545653686523437500e+02,1.333593018352985382e-02
5.543416137695312500e+02,1.351440511643886566e-02
5.541178588867187500e+02,1.258560921996831894e-02
5.538941040039062500e+02,1.313825696706771851e-02
5.536703491210937500e+02,1.450543105602264404e-02
5.534465942382812500e+02,1.411376148462295532e-02
5.532228393554687500e+02,1.298888120800256729e-02
5.529990844726562500e+02,1.312383543699979782e-02
5.527753295898437500e+02,1.341383531689643860e-02
5.525515747070312500e+02,1.285564061254262924e-02
5.523278198242187500e+02,1.278208475559949875e-02
5.521040649414062500e+02,1.278682984411716461e-02
5.518803100585937500e+02,1.307488698512315750e-02
5.516565551757812500e+02,1.333383005112409592e-02
5.514328002929687500e+02,1.248941291123628616e-02
5.512090454101562500e+02,1.293899491429328918e-02
5.509852905273437500e+02,1.319928281009197235e-02
5.507615356445312500e+02,1.291578635573387146e-02
5.505377807617187500e+02,1.300062611699104309e-02
5.503140258789062500e+02,1.254425849765539169e-02
5.500902709960937500e+02,1.305568590760231018e-02
5.498665161132812500e+02,1.328270696103572845e-02
5.496427612304687500e+02,1.255852170288562775e-02
5.494190063476562500e+02,1.257713418453931808e-02
5.491952514648437500e+02,1.358898077160120010e-02
5.489714965820312500e+02,1.423073932528495789e-02
5.487477416992187500e+02,1.334393583238124847e-02
5.485239868164062500e+02,1.236518472433090210e-02
5.483002319335937500e+02,1.255100220441818237e-02
5.480764770507812500e+02,1.240562740713357925e-02
5.478527221679687500e+02,1.343671511858701706e-02
5.476289672851562500e+02,1.511872839182615280e-02
5.474052124023437500e+02,1.470462419092655182e-02
5.471814575195312500e+02,1.450171880424022675e-02
5.469577026367187500e+02,1.429945975542068481e-02
5.467339477539062500e+02,1.372207514941692352e-02
5.465101928710937500e+02,1.365999691188335419e-02
5.462864379882812500e+02,1.329576410353183746e-02
5.460626831054687500e+02,1.364287920296192169e-02
5.458389282226562500e+02,1.339836418628692627e-02
5.456151733398437500e+02,1.343033649027347565e-02
5.453914184570312500e+02,1.365088764578104019e-02
5.451676635742187500e+02,1.377451606094837189e-02
5.449439086914062500e+02,1.385823916643857956e-02
5.447201538085937500e+02,1.446808781474828720e-02
5.444963989257812500e+02,1.381683629006147385e-02
5.442726440429687500e+02,1.408658083528280258e-02
5.440488891601562500e+02,1.503984816372394562e-02
5.438251342773437500e+02,1.482481230050325394e-02
5.436013793945312500e+02,1.422483380883932114e-02
5.433776245117187500e+02,1.419777050614356995e-02
5.431538696289062500e+02,1.400234084576368332e-02
5.429301147460937500e+02,1.449669711291790009e-02
5.427063598632812500e+02,1.576618105173110962e-02
5.424825439453125000e+02,1.589652709662914276e-02
5.422588500976562500e+02,1.609263382852077484e-02
5.420350952148437500e+02,1.731657050549983978e-02
5.418112792968750000e+02,2.088347822427749634e-02
5.415875854492187500e+02,2.425552159547805786e-02
5.413637695312500000e+02,2.467005513608455658e-02
5.411400146484375000e+02,2.467414550483226776e-02
5.409163208007812500e+02,2.446494810283184052e-02
5.406925048828125000e+02,2.285438030958175659e-02
5.404687500000000000e+02,2.412542514503002167e-02
5.402449951171875000e+02,2.570182085037231445e-02
5.400212402343750000e+02,2.270093187689781189e-02
5.397974853515625000e+02,1.883020251989364624e-02
5.395737304687500000e+02,1.689646020531654358e-02
5.393499755859375000e+02,1.599158346652984619e-02
5.391262207031250000e+02,1.649519428610801697e-02
5.389024658203125000e+02,1.638984121382236481e-02
5.386787109375000000e+02,1.604598760604858398e-02
5.384549560546875000e+02,1.565417088568210602e-02
5.382312011718750000e+02,1.561315264552831650e-02
5.380074462890625000e+02,1.614890433847904205e-02
5.377836914062500000e+02,1.556002348661422729e-02
5.375599365234375000e+02,1.497097685933113098e-02
5.373361816406250000e+02,1.489259768277406693e-02
5.371124267578125000e+02,1.442508772015571594e-02
5.368886718750000000e+02,1.447823829948902130e-02
5.366649169921875000e+02,1.527496054768562317e-02
5.364411621093750000e+02,1.568925008177757263e-02
5.362174072265625000e+02,1.588600128889083862e-02
5.359936523437500000e+02,1.638973876833915710e-02
5.357698974609375000e+02,1.655168086290359497e-02
5.355461425781250000e+02,1.651343330740928650e-02
5.353223876953125000e+02,1.644574664533138275e-02
5.350986328125000000e+02,1.602142676711082458e-02
5.348748779296875000e+02,1.527215819805860519e-02
5.346511230468750000e+02,1.537317689508199692e-02
5.344273681640625000e+02,1.547432690858840942e-02
5.342036132812500000e+02,1.593494042754173279e-02
5.339798583984375000e+02,1.619244366884231567e-02
5.337561035156250000e+02,1.505739334970712662e-02
5.335323486328125000e+02,1.562745682895183563e-02
5.333085937500000000e+02,1.637934334576129913e-02
5.330848388671875000e+02,1.643062010407447815e-02
5.328610839843750000e+02,1.641439460217952728e-02
5.326373291015625000e+02,1.617511920630931854e-02
5.324135742187500000e+02,1.587612926959991455e-02
5.321898193359375000e+02,1.571211405098438263e-02
5.319660644531250000e+02,1.575320586562156677e-02
5.317423095703125000e+02,1.662177033722400665e-02
5.315185546875000000e+02,1.662353985011577606e-02
5.312947998046875000e+02,1.639736443758010864e-02
5.310710449218750000e+02,1.660456135869026184e-02
5.308472900390625000e+02,1.692493818700313568e-02
5.306235351562500000e+02,1.705739460885524750e-02
5.303997802734375000e+02,1.612335257232189178e-02
5.301760253906250000e+02,1.624655723571777344e-02
5.299522705078125000e+02,1.732934452593326569e-02
5.297285156250000000e+02,1.807072199881076813e-02
5.295047607421875000e+02,1.882001757621765137e-02
5.292810058593750000e+02,1.880529709160327911e-02
5.290572509765625000e+02,1.925560459494590759e-02
5.288334960937500000e+02,1.977052167057991028e-02
5.286097412109375000e+02,1.948644407093524933e-02
5.283859863281250000e+02,1.993058249354362488e-02
5.281622314453125000e+02,2.047846093773841858e-02
5.279384765625000000e+02,2.005408145487308502e-02
5.277147216796875000e+02,1.854322105646133423e-02
5.274909667968750000e+02,1.700656302273273468e-02
5.272672119140625000e+02,1.658336073160171509e-02
5.270434570312500000e+02,1.684241369366645813e-02
5.268197021484375000e+02,1.672947779297828674e-02
5.265959472656250000e+02,1.740119606256484985e-02
5.263721923828125000e+02,1.782605051994323730e-02
5.261484375000000000e+02,1.742366142570972443e-02
5.259246826171875000e+02,1.738236844539642334e-02
5.257009277343750000e+02,1.786468550562858582e-02
5.254771728515625000e+02,1.842974498867988586e-02
5.252534179687500000e+02,1.802595891058444977e-02
5.250296630859375000e+02,1.735112816095352173e-02
5.248058471679687500e+02,1.721413247287273407e-02
5.245821533203125000e+02,1.724242977797985077e-02
5.243583984375000000e+02,1.730267144739627838e-02
5.241345825195312500e+02,1.718107797205448151e-02
5.239108886718750000e+02,1.718078739941120148e-02
5.236870727539062500e+02,1.735677197575569153e-02
5.234633178710937500e+02,1.740906760096549988e-02
5.232396240234375000e+02,1.730344258248806000e-02
5.230158081054687500e+02,1.761742681264877319e-02
5.227920532226562500e+02,1.998660527169704437e-02
5.225683593750000000e+02,2.161508984863758087e-02
5.223445434570312500e+02,1.921343989670276642e-02
5.221207885742187500e+02,1.837109029293060303e-02
5.218970336914062500e+02,1.876663230359554291e-02
5.216732788085937500e+02,1.759950816631317139e-02
5.214495239257812500e+02,1.750004850327968597e-02
5.212257690429687500e+02,1.767125725746154785e-02
5.210020141601562500e+02,1.828506402671337128e-02
5.207782592773437500e+02,1.896015927195549011e-02
5.205545043945312500e+02,1.792426221072673798e-02
5.203307495117187500e+02,1.696929894387722015e-02
5.201069946289062500e+02,1.723699457943439484e-02
5.198832397460937500e+02,1.866642385721206665e-02
5.196594848632812500e+02,2.040426991879940033e-02
5.194357299804687500e+02,1.984213665127754211e-02
5.192119750976562500e+02,1.853024959564208984e-02
5.189882202148437500e+02,1.853300072252750397e-02
5.187644653320312500e+02,1.853355392813682556e-02
5.185407104492187500e+02,1.801581867039203644e-02
5.183169555664062500e+02,1.844878867268562317e-02
5.180932006835937500e+02,1.928589493036270142e-02
5.178694458007812500e+02,1.898802444338798523e-02
5.176456909179687500e+02,1.892979629337787628e-02
5.174219360351562500e+02,2.010559476912021637e-02
5.171981811523437500e+02,2.061133831739425659e-02
5.169744262695312500e+02,2.000109106302261353e-02
5.167506713867187500e+02,2.030540816485881805e-02
5.165269165039062500e+02,2.106595225632190704e-02
5.163031616210937500e+02,2.102348953485488892e-02
5.160794067382812500e+02,2.146845869719982147e-02
5.158556518554687500e+02,2.149361930787563324e-02
5.156318969726562500e+02,2.002128399908542633e-02
5.154081420898437500e+02,1.955993473529815674e-02
5.151843872070312500e+02,2.013954892754554749e-02
5.149606323242187500e+02,2.089337818324565887e-02
5.147368774414062500e+02,2.114071696996688843e-02
5.145131225585937500e+02,2.017983980476856232e-02
5.142893676757812500e+02,1.938619092106819153e-02
5.140656127929687500e+02,1.943194121122360229e-02
5.138418579101562500e+02,1.952597685158252716e-02
5.136181030273437500e+02,1.984247379004955292e-02
5.133943481445312500e+02,2.067839726805686951e-02
5.131705932617187500e+02,2.156285382807254791e-02
5.129468383789062500e+02,2.199629321694374084e-02
5.127230834960937500e+02,2.175207808613777161e-02
5.124993286132812500e+02,2.121547795832157135e-02
5.122755737304687500e+02,2.104873955249786377e-02
5.120518188476562500e+02,2.114252932369709015e-02
5.118280639648437500e+02,2.102101594209671021e-02
5.116043090820312500e+02,2.162399701774120331e-02
5.113805541992187500e+02,2.283604070544242859e-02
5.111567993164062500e+02,2.243673056364059448e-02
5.109330444335937500e+02,2.101743780076503754e-02
5.107092895507812500e+02,2.224851958453655243e-02
5.104855041503906250e+02,2.363192848861217499e-02
5.102617797851562500e+02,2.292691171169281006e-02
5.100380249023437500e+02,2.243770286440849304e-02
5.098142395019531250e+02,2.196257933974266052e-02
5.095905151367187500e+02,2.187651023268699646e-02
5.093667297363281250e+02,2.237680740654468536e-02
5.091429748535156250e+02,2.237705886363983154e-02
5.089192504882812500e+02,2.229612134397029877e-02
5.086954650878906250e+02,2.247332595288753510e-02
5.084717102050781250e+02,2.248530276119709015e-02
5.082479553222656250e+02,2.214868925511837006e-02
5.080242004394531250e+02,2.212211489677429199e-02
5.078004455566406250e+02,2.283773571252822876e-02
5.075766906738281250e+02,2.404946461319923401e-02
5.073529357910156250e+02,2.407954260706901550e-02
5.071291809082031250e+02,2.284491062164306641e-02
5.069054260253906250e+02,2.215108275413513184e-02
5.066816711425781250e+02,2.300621569156646729e-02
5.064579162597656250e+02,2.423402667045593262e-02
5.062341613769531250e+02,2.497794851660728455e-02
5.060104064941406250e+02,2.523779310286045074e-02
5.057866516113281250e+02,2.553909458220005035e-02
5.055628967285156250e+02,2.474009059369564056e-02
5.053391418457031250e+02,2.313166856765747070e-02
5.051153869628906250e+02,2.393743768334388733e-02
5.048916320800781250e+02,2.508888021111488342e-02
5.046678771972656250e+02,2.536199986934661865e-02
5.044441223144531250e+02,2.571533247828483582e-02
5.042203674316406250e+02,2.566828764975070953e-02
5.039966125488281250e+02,2.525166049599647522e-02
5.037728576660156250e+02,2.542783319950103760e-02
5.035491027832031250e+02,2.606006339192390442e-02
5.033253479003906250e+02,2.613727003335952759e-02
5.031015930175781250e+02,2.672669477760791779e-02
5.028778381347656250e+02,2.652699686586856842e-02
5.026540832519531250e+02,2.586958557367324829e-02
5.024303283691406250e+02,2.654679119586944580e-02
5.022065734863281250e+02,2.640737593173980713e-02
5.019828186035156250e+02,2.645358443260192871e-02
5.017590637207031250e+02,2.752503752708435059e-02
5.015353088378906250e+02,2.870015241205692291e-02
5.013115234375000000e+02,2.941668592393398285e-02
5.010877990722656250e+02,2.946765162050724030e-02
5.008640441894531250e+02,2.947715669870376587e-02
5.006402587890625000e+02,2.955682575702667236e-02
5.004165344238281250e+02,2.963010780513286591e-02
5.001927490234375000e+02,2.936730533838272095e-02
4.999689941406250000e+02,2.969212085008621216e-02
4.997452697753906250e+02,3.009003400802612305e-02
4.995214843750000000e+02,3.029751591384410858e-02
4.992977294921875000e+02,3.046318888664245605e-02
4.990739746093750000e+02,3.105443529784679413e-02
4.988502197265625000e+02,3.121883422136306763e-02
4.986264648437500000e+02,3.053027205169200897e-02
4.984027099609375000e+02,3.128375113010406494e-02
4.981789550781250000e+02,3.203077614307403564e-02
4.979552001953125000e+02,3.265144675970077515e-02
4.977314453125000000e+02,3.365576267242431641e-02
4.975076904296875000e+02,3.299296274781227112e-02
4.972839355468750000e+02,3.281877189874649048e-02
4.970601806640625000e+02,3.379302471876144409e-02
4.968364257812500000e+02,3.327244892716407776e-02
4.966126708984375000e+02,3.437407314777374268e-02
4.963889160156250000e+02,3.631941974163055420e-02
4.961651611328125000e+02,3.566056489944458008e-02
4.959414062500000000e+02,3.531612083315849304e-02
4.957176513671875000e+02,3.689698129892349243e-02
4.954938964843750000e+02,3.785505145788192749e-02
4.952701416015625000e+02,3.676018118858337402e-02
4.950463867187500000e+02,3.617291525006294250e-02
4.948226318359375000e+02,3.686490282416343689e-02
4.945988769531250000e+02,3.726397082209587097e-02
4.943751220703125000e+02,3.657346591353416443e-02
4.941513671875000000e+02,3.634149581193923950e-02
4.939275817871093750e+02,3.801469877362251282e-02
4.937038574218750000e+02,3.994075208902359009e-02
4.934801025390625000e+02,4.188240692019462585e-02
4.932563476562500000e+02,4.293602332472801208e-02
4.930325927734375000e+02,4.359449446201324463e-02
4.928088378906250000e+02,4.465952888131141663e-02
4.925850830078125000e+02,4.558664932847023010e-02
4.923613281250000000e+02,4.648457467555999756e-02
4.921375427246093750e+02,4.776454344391822815e-02
4.919138183593750000e+02,4.844854027032852173e-02
4.916900634765625000e+02,4.862942919135093689e-02
4.914662780761718750e+02,5.057042837142944336e-02
4.912425537109375000e+02,5.426952242851257324e-02
4.910187683105468750e+02,5.765292420983314514e-02
4.907950134277343750e+02,6.092353910207748413e-02
4.905712890625000000e+02,6.216865405440330505e-02
4.903475036621093750e+02,6.492840498685836792e-02
4.901237487792968750e+02,6.985587626695632935e-02
4.898999938964843750e+02,7.527832686901092529e-02
4.896762390136718750e+02,8.264216035604476929e-02
4.894524841308593750e+02,1.027006208896636963e-01
4.892287292480468750e+02,1.344007849693298340e-01
4.890049743652343750e+02,1.760516911745071411e-01
4.887812194824218750e+02,2.329079657793045044e-01
4.885574645996093750e+02,3.571439087390899658e-01
4.883337097167968750e+02,5.906282663345336914e-01
4.881099548339843750e+02,8.087561130523681641e-01
4.878861999511718750e+02,9.117606282234191895e-01
4.876624450683593750e+02,9.352911710739135742e-01
4.874386901855468750e+02,9.429540634155273438e-01
4.872149353027343750e+02,9.493539929389953613e-01
4.869911804199218750e+02,9.480262398719787598e-01
4.867674255371093750e+02,9.469356536865234375e-01
4.865436706542968750e+02,9.169273972511291504e-01
4.863199157714843750e+02,8.416935801506042480e-01
4.860961608886718750e+02,6.734674572944641113e-01
4.858724060058593750e+02,4.637157618999481201e-01
4.856486511230468750e+02,3.066876828670501709e-01
4.854248962402343750e+02,1.889355331659317017e-01
4.852011413574218750e+02,1.252750605344772339e-01
4.849773864746093750e+02,9.725885838270187378e-02
4.847536010742187500e+02,7.770191878080368042e-02
4.845298767089843750e+02,6.836955249309539795e-02
4.843061218261718750e+02,6.420072913169860840e-02
4.840823364257812500e+02,6.277627497911453247e-02
4.838586120605468750e+02,6.004422530531883240e-02
4.836348266601562500e+02,5.153461173176765442e-02
4.834110717773437500e+02,4.459021985530853271e-02
4.831873474121093750e+02,4.245893657207489014e-02
4.829635620117187500e+02,4.112573340535163879e-02
4.827398376464843750e+02,4.012024030089378357e-02
4.825160827636718750e+02,3.908519074320793152e-02
4.822923278808593750e+02,3.607277199625968933e-02
4.820685424804687500e+02,3.400620445609092712e-02
4.818447875976562500e+02,3.452505916357040405e-02
4.816210327148437500e+02,3.473783656954765320e-02
4.813973083496093750e+02,3.474402055144309998e-02
4.811735534667968750e+02,3.494385629892349243e-02
4.809497680664062500e+02,3.390511125326156616e-02
4.807260131835937500e+02,3.245086222887039185e-02
4.805022583007812500e+02,3.186751529574394226e-02
4.802785034179687500e+02,3.223627433180809021e-02
4.800547790527343750e+02,3.215696662664413452e-02
4.798309936523437500e+02,3.091230615973472595e-02
4.796072387695312500e+02,3.087539039552211761e-02
4.793834838867187500e+02,3.118389658629894257e-02
4.791597290039062500e+02,3.114026039838790894e-02
4.789359741210937500e+02,3.155172988772392273e-02
4.787122192382812500e+02,3.160379454493522644e-02
4.784884643554687500e+02,3.209625184535980225e-02
4.782647094726562500e+02,3.231552615761756897e-02
4.780409545898437500e+02,3.103552572429180145e-02
4.778171997070312500e+02,3.073130734264850616e-02
4.775934143066406250e+02,3.197212144732475281e-02
4.773696899414062500e+02,3.277520835399627686e-02
4.771459350585937500e+02,3.259144723415374756e-02
4.769221801757812500e+02,3.095084242522716522e-02
4.766984252929687500e+02,3.003733791410923004e-02
4.764746398925781250e+02,3.029648773372173309e-02
4.762508850097656250e+02,3.034316748380661011e-02
4.760271606445312500e+02,3.100809268653392792e-02
4.758034057617187500e+02,3.252400085330009460e-02
4.755796508789062500e+02,3.358786925673484802e-02
4.753558654785156250e+02,3.318075463175773621e-02
4.751321105957031250e+02,3.332952037453651428e-02
4.749083557128906250e+02,3.425997495651245117e-02
4.746846313476562500e+02,3.468205407261848450e-02
4.744608764648437500e+02,3.606690466403961182e-02
4.742371215820312500e+02,3.990096226334571838e-02
4.740133361816406250e+02,4.379511624574661255e-02
4.737895812988281250e+02,4.902519658207893372e-02
4.735658264160156250e+02,5.320074036717414856e-02
4.733421020507812500e+02,6.963829696178436279e-02
4.731183471679687500e+02,8.641849458217620850e-02
4.728945617675781250e+02,1.119734421372413635e-01
4.726708068847656250e+02,1.507270932197570801e-01
4.724470520019531250e+02,2.470698058605194092e-01
4.722233276367187500e+02,4.316951930522918701e-01
4.719995727539062500e+02,6.389827132225036621e-01
4.717757873535156250e+02,8.226887583732604980e-01
4.715520324707031250e+02,9.159649014472961426e-01
4.713282775878906250e+02,9.196595549583435059e-01
4.711045227050781250e+02,8.083623051643371582e-01
4.708807983398437500e+02,5.539358258247375488e-01
4.706570129394531250e+02,3.393081426620483398e-01
4.704332580566406250e+02,2.254813015460968018e-01
4.702095031738281250e+02,1.392704993486404419e-01
4.699857482910156250e+02,9.339729696512222290e-02
4.697619934082031250e+02,6.827560812234878540e-02
4.695382385253906250e+02,5.347950756549835205e-02
4.693144836425781250e+02,4.593038558959960938e-02
4.690907287597656250e+02,4.020019620656967163e-02
4.688669738769531250e+02,3.429483249783515930e-02
4.686432189941406250e+02,3.111007809638977051e-02
4.684194335937500000e+02,3.039500117301940918e-02
4.681957092285156250e+02,3.103878349065780640e-02
4.679719543457031250e+02,3.003435954451560974e-02
4.677481994628906250e+02,2.880591899156570435e-02
4.675244445800781250e+02,2.672094479203224182e-02
4.673006591796875000e+02,2.598294243216514587e-02
4.670769042968750000e+02,2.619118615984916687e-02
4.668531799316406250e+02,2.591448836028575897e-02
4.666294250488281250e+02,2.508995495736598969e-02
4.664056701660156250e+02,2.429077029228210449e-02
4.661818847656250000e+02,2.460954897105693817e-02
4.659581298828125000e+02,2.557524852454662323e-02
4.657343750000000000e+02,2.703420445322990417e-02
4.655106506347656250e+02,2.877531386911869049e-02
4.652868957519531250e+02,3.385137021541595459e-02
4.650631103515625000e+02,3.827081993222236633e-02
4.648393554687500000e+02,4.887888953089714050e-02
4.646156005859375000e+02,6.069722771644592285e-02
4.643918457031250000e+02,1.137118339538574219e-01
4.641681213378906250e+02,1.703427135944366455e-01
4.639443664550781250e+02,2.331512272357940674e-01
4.637205810546875000e+02,3.292006552219390869e-01
4.634968261718750000e+02,3.744749724864959717e-01
4.632730712890625000e+02,3.246232569217681885e-01
4.630493164062500000e+02,2.430199533700942993e-01
4.628255920410156250e+02,1.694505959749221802e-01
4.626018066406250000e+02,9.357737004756927490e-02
4.623780517578125000e+02,5.669458582997322083e-02
4.621542968750000000e+02,3.966867923736572266e-02
4.619305419921875000e+02,3.146305307745933533e-02
4.617068176269531250e+02,2.782252058386802673e-02
4.614830322265625000e+02,2.552489936351776123e-02
4.612592773437500000e+02,2.266207709908485413e-02
4.610355224609375000e+02,2.067689038813114166e-02
4.608117675781250000e+02,2.125286497175693512e-02
4.605880126953125000e+02,2.070134319365024567e-02
4.603642578125000000e+02,1.920318603515625000e-02
4.601405029296875000e+02,1.859220117330551147e-02
4.599167480468750000e+02,1.746714860200881958e-02
4.596929931640625000e+02,1.696546934545040131e-02
4.594692382812500000e+02,1.657102629542350769e-02
4.592454528808593750e+02,1.524690259248018265e-02
4.590217285156250000e+02,1.452014129608869553e-02
4.587979736328125000e+02,1.524001918733119965e-02
4.585742187500000000e+02,1.567293331027030945e-02
4.583504638671875000e+02,1.587649062275886536e-02
4.581266784667968750e+02,1.485796738415956497e-02
4.579029235839843750e+02,1.405653636902570724e-02
4.576791992187500000e+02,1.402614917606115341e-02
4.574554443359375000e+02,1.493485737591981888e-02
4.572316894531250000e+02,1.463164016604423523e-02
4.570079040527343750e+02,1.391032151877880096e-02
4.567841491699218750e+02,1.383855845779180527e-02
4.565603942871093750e+02,1.424827147275209427e-02
4.563366699218750000e+02,1.416800636798143387e-02
4.561129150390625000e+02,1.404208969324827194e-02
4.558891296386718750e+02,1.381041575223207474e-02
4.556653747558593750e+02,1.377671118825674057e-02
4.554416198730468750e+02,1.408173982053995132e-02
4.552178649902343750e+02,1.395167782902717590e-02
4.549941406250000000e+02,1.355510018765926361e-02
4.547703552246093750e+02,1.342383679002523422e-02
4.545466003417968750e+02,1.338085997849702835e-02
4.543228454589843750e+02,1.334936916828155518e-02
4.540990905761718750e+02,1.394525263458490372e-02
4.538753356933593750e+02,1.452853064984083176e-02
4.536516113281250000e+02,1.490229740738868713e-02
4.534278259277343750e+02,1.492691040039062500e-02
4.532040710449218750e+02,1.398014463484287262e-02
4.529803161621093750e+02,1.349033880978822708e-02
4.527565612792968750e+02,1.389355119317770004e-02
4.525328063964843750e+02,1.441228296607732773e-02
4.523090515136718750e+02,1.401950977742671967e-02
4.520852966308593750e+02,1.361685246229171753e-02
4.518615417480468750e+02,1.303401496261358261e-02
4.516377868652343750e+02,1.296354271471500397e-02
4.514140319824218750e+02,1.309564150869846344e-02
4.511902770996093750e+02,1.295879948884248734e-02
4.509665222167968750e+02,1.210817974060773849e-02
4.507427673339843750e+02,1.175774727016687393e-02
4.505190124511718750e+02,1.262009795755147934e-02
4.502952575683593750e+02,1.304593868553638458e-02
4.500714721679687500e+02,1.271239109337329865e-02
4.498477478027343750e+02,1.251030433923006058e-02
4.496239929199218750e+02,1.284440793097019196e-02
4.494002380371093750e+02,1.257454697042703629e-02
4.491764831542968750e+02,1.230982504785060883e-02
4.489526977539062500e+02,1.150371227413415909e-02
4.487289428710937500e+02,1.098403614014387131e-02
4.485052185058593750e+02,1.158886775374412537e-02
4.482814636230468750e+02,1.269712485373020172e-02
4.480577087402343750e+02,1.283598784357309341e-02
4.478339233398437500e+02,1.245231647044420242e-02
